sub	ses	modality	run	task	acq	dir	filepath	AcquisitionDate	AcquisitionTime	sbref
01	03	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-03_sbref.nii.gz		14:29:29.537500	
01	03	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-04_sbref.nii.gz		14:35:51.700000	
01	03	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-05_sbref.nii.gz		14:42:11.077500	
01	03	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-06_sbref.nii.gz		17:11:45.862500	
01	03	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-07_sbref.nii.gz		17:18:35.517500	
01	03	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-08_sbref.nii.gz		17:30:52.990000	
01	03	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-09_sbref.nii.gz		17:36:56.805000	
01	03	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-fLoc_run-10_sbref.nii.gz		17:43:2.175000	
01	03	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retCB_run-01_sbref.nii.gz		15:07:11.370000	
01	03	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retCB_run-02_sbref.nii.gz		17:01:21.027500	
01	03	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retFF_run-01_sbref.nii.gz		15:00:27.850000	
01	03	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retFF_run-02_sbref.nii.gz		16:54:39.747500	
01	03	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retRW_run-01_sbref.nii.gz		14:53:26.652500	
01	03	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-03/func/sub-01_ses-03_task-retRW_run-02_sbref.nii.gz		16:47:14.485000	
01	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/anat/sub-01_ses-04_run-01_T1w.nii		11:26:2.450000	
01	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/anat/sub-01_ses-04_run-01_T1w.nii.gz		11:26:2.450000	
01	04	bold	1	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-01_bold.nii.gz			
01	04	bold	2	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-02_bold.nii.gz			
01	04	bold	3	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-03_bold.nii.gz			
01	04	bold	4	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-04_bold.nii.gz			
01	04	bold	5	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-05_bold.nii.gz			
01	04	bold	6	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-WC_run-06_bold.nii.gz			
01	04	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-01_bold.nii.gz		11:47:40.535000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-01_sbref.nii.gz
01	04	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-02_bold.nii.gz		11:53:48.060000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-02_sbref.nii.gz
01	04	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-03_bold.nii.gz		11:59:49.952500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-03_sbref.nii.gz
01	04	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-04_bold.nii.gz		12:06:45.562500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-04_sbref.nii.gz
01	04	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-05_bold.nii.gz		12:12:45.475000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-05_sbref.nii.gz
01	04	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-06_bold.nii.gz		13:51:47.140000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-06_sbref.nii.gz
01	04	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-07_bold.nii.gz		13:57:43.677500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-07_sbref.nii.gz
01	04	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-08_bold.nii.gz		14:03:50.885000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-08_sbref.nii.gz
01	04	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-09_bold.nii.gz		14:10:15.355000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-09_sbref.nii.gz
01	04	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-10_bold.nii.gz		14:16:15.780000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-10_sbref.nii.gz
01	04	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-01_bold.nii.gz		12:37:20.890000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-01_sbref.nii.gz
01	04	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-02_bold.nii.gz		13:42:19.647500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-02_sbref.nii.gz
01	04	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-01_bold.nii.gz		12:30:55.325000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-01_sbref.nii.gz
01	04	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-02_bold.nii.gz		13:35:53.887500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-02_sbref.nii.gz
01	04	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-01_bold.nii.gz		12:23:6.770000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-01_sbref.nii.gz
01	04	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-02_bold.nii.gz		13:27:45.962500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-02_sbref.nii.gz
01	04	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-01_sbref.nii.gz		11:47:26.535000	
01	04	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-02_sbref.nii.gz		11:53:34.060000	
01	04	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-03_sbref.nii.gz		11:59:35.952500	
01	04	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-04_sbref.nii.gz		12:06:31.562500	
01	04	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-05_sbref.nii.gz		12:12:31.475000	
01	04	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-06_sbref.nii.gz		13:51:33.140000	
01	04	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-07_sbref.nii.gz		13:57:29.677500	
01	04	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-08_sbref.nii.gz		14:03:36.885000	
01	04	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-09_sbref.nii.gz		14:10:1.355000	
01	04	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-fLoc_run-10_sbref.nii.gz		14:16:1.780000	
01	04	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-01_sbref.nii.gz		12:37:6.890000	
01	04	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retCB_run-02_sbref.nii.gz		13:42:5.647500	
01	04	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-01_sbref.nii.gz		12:30:41.325000	
01	04	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retFF_run-02_sbref.nii.gz		13:35:39.887500	
01	04	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-01_sbref.nii.gz		12:22:52.770000	
01	04	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-04/func/sub-01_ses-04_task-retRW_run-02_sbref.nii.gz		13:27:31.962500	
01	05	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/anat/sub-01_ses-05_run-01_T1w.nii		13:28:55.742500	
01	05	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/anat/sub-01_ses-05_run-01_T1w.nii.gz		13:28:55.742500	
01	05	bold	1	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-01_bold.nii.gz			
01	05	bold	2	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-02_bold.nii.gz			
01	05	bold	3	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-03_bold.nii.gz			
01	05	bold	4	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-04_bold.nii.gz			
01	05	bold	5	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-05_bold.nii.gz			
01	05	bold	6	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-WC_run-06_bold.nii.gz			
01	05	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-01_bold.nii.gz		13:51:13.500000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-01_sbref.nii.gz
01	05	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-02_bold.nii.gz		13:57:57.000000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-02_sbref.nii.gz
01	05	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-03_bold.nii.gz		14:04:47.432500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-03_sbref.nii.gz
01	05	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-04_bold.nii.gz		14:26:41.527500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-04_sbref.nii.gz
01	05	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-05_bold.nii.gz		14:32:45.977500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-05_sbref.nii.gz
01	05	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-06_bold.nii.gz		16:15:12.012500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-06_sbref.nii.gz
01	05	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-07_bold.nii.gz		16:21:9.277500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-07_sbref.nii.gz
01	05	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-08_bold.nii.gz		16:27:31.330000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-08_sbref.nii.gz
01	05	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-09_bold.nii.gz		16:33:40.487500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-09_sbref.nii.gz
01	05	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-10_bold.nii.gz		16:41:0.517500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-10_sbref.nii.gz
01	05	bold	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-11_bold.nii.gz		16:47:10.040000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-11_sbref.nii.gz
01	05	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-01_bold.nii.gz		14:59:17.240000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-01_sbref.nii.gz
01	05	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-02_bold.nii.gz		16:01:54.052500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-02_sbref.nii.gz
01	05	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-01_bold.nii.gz		14:52:26.485000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-01_sbref.nii.gz
01	05	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-02_bold.nii.gz		15:55:33.180000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-02_sbref.nii.gz
01	05	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-01_bold.nii.gz		14:45:18.320000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-01_sbref.nii.gz
01	05	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-02_bold.nii.gz		15:48:40.435000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-02_sbref.nii.gz
01	05	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-01_sbref.nii.gz		13:42:47.752500	
01	05	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-02_sbref.nii.gz		13:50:59.500000	
01	05	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-03_sbref.nii.gz		13:57:43.000000	
01	05	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-04_sbref.nii.gz		14:04:33.432500	
01	05	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-05_sbref.nii.gz		14:26:27.527500	
01	05	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-06_sbref.nii.gz		14:32:31.977500	
01	05	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-07_sbref.nii.gz		16:14:58.012500	
01	05	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-08_sbref.nii.gz		16:20:55.277500	
01	05	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-09_sbref.nii.gz		16:27:17.330000	
01	05	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-10_sbref.nii.gz		16:33:26.487500	
01	05	sbref	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-fLoc_run-11_sbref.nii.gz		16:40:46.517500	
01	05	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-01_sbref.nii.gz		14:59:3.240000	
01	05	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retCB_run-02_sbref.nii.gz		16:01:40.052500	
01	05	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-01_sbref.nii.gz		14:52:12.485000	
01	05	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retFF_run-02_sbref.nii.gz		15:55:19.180000	
01	05	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-01_sbref.nii.gz		14:45:4.320000	
01	05	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-05/func/sub-01_ses-05_task-retRW_run-02_sbref.nii.gz		15:48:26.435000	
01	06	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/anat/sub-01_ses-06_run-01_T1w.nii		13:59:59.427500	
01	06	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/anat/sub-01_ses-06_run-01_T1w.nii.gz		13:59:59.427500	
01	06	bold	1	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-01_bold.nii.gz			
01	06	bold	2	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-02_bold.nii.gz			
01	06	bold	3	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-03_bold.nii.gz			
01	06	bold	4	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-04_bold.nii.gz			
01	06	bold	5	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-05_bold.nii.gz			
01	06	bold	6	WC			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-WC_run-06_bold.nii.gz			
01	06	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-01_bold.nii.gz		14:12:59.137500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-01_sbref.nii.gz
01	06	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-02_bold.nii.gz		14:19:5.332500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-02_sbref.nii.gz
01	06	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-03_bold.nii.gz		14:27:57.865000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-03_sbref.nii.gz
01	06	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-04_bold.nii.gz		14:34:12.030000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-04_sbref.nii.gz
01	06	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-05_bold.nii.gz		14:40:10.750000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-05_sbref.nii.gz
01	06	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-06_bold.nii.gz		16:07:32.997500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-06_sbref.nii.gz
01	06	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-07_bold.nii.gz		16:14:1.067500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-07_sbref.nii.gz
01	06	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-08_bold.nii.gz		16:19:59.397500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-08_sbref.nii.gz
01	06	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-09_bold.nii.gz		16:26:4.670000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-01/ses-06/func/sub-01_ses-06_task-fLoc_run-09_sbref.nii.gz
